episode,episode_return,episode_length,critic_loss,actor_loss,alpha,q_value,eval_return,gpu_memory_mb
291,5.621507826572748,10,0.7992356717586517,0.5010642558336258,0.5625958561897277,0.015597102604806424,,36.097024
292,6.106163771242907,10,0.7415550410747528,0.4790360420942307,0.5609093546867371,0.042486281134188175,,36.097024
293,5.46370531986908,10,0.7496167123317719,0.4720222055912018,0.5592279493808746,0.04917078167200088,,36.097024
294,5.8335100776547595,10,0.7529308676719666,0.4530732214450836,0.5575518131256103,0.06429066816344857,,36.097024
295,5.464114351813071,10,0.7367325365543366,0.4401670038700104,0.5558806180953979,0.08387598060071469,,36.097024
296,6.021001441697,10,0.7287723124027252,0.44633218348026277,0.5542146444320679,0.07408270128071308,,36.097024
297,5.561893388428155,10,0.7495442211627961,0.4300406962633133,0.5525536358356475,0.08854837585240602,,36.097024
298,5.7646450319732985,10,0.7288169801235199,0.4126785397529602,0.5508975684642792,0.08146521151065826,,36.097024
299,5.657427921453683,10,0.795099675655365,0.3857059344649315,0.5492461264133454,0.12806136459112166,,36.097024
300,5.984697234588454,10,0.746197247505188,0.3457916349172592,0.5475998222827911,0.18134523555636406,5.773667503847886,36.097024
301,5.827682833455268,10,0.7585904538631439,0.39243707060813904,0.5459590435028077,0.14420351944863796,,36.097024
302,5.592157255420798,10,0.7334022581577301,0.3956620186567307,0.5443233788013458,0.11874945014715195,,36.097024
303,5.854986262479629,10,0.7349776268005371,0.3405935257673264,0.5426921606063843,0.15876854360103607,,36.097024
304,5.521176894646151,10,0.7321168959140778,0.3027395889163017,0.5410656094551086,0.20291199982166291,,36.097024
305,5.59688113343668,10,0.7520594120025634,0.34325291514396666,0.539443963766098,0.1709596261382103,,36.097024
306,5.88106735533275,10,0.7164024531841278,0.28721007853746416,0.5378273963928223,0.21268606781959534,,36.097024
307,5.374257724512334,10,0.7650223851203919,0.33407713770866393,0.5362156867980957,0.17583937346935272,,36.097024
308,5.92600286625192,10,0.7299108982086182,0.2778244733810425,0.5346086680889129,0.21250264644622802,,36.097024
309,5.537914432122534,10,0.6834837257862091,0.2653681024909019,0.5330064058303833,0.2372187480330467,,36.097024
310,5.91499677246082,10,0.7011956036090851,0.22749373316764832,0.5314088582992553,0.2521634802222252,,36.097024
311,5.743689969954866,10,0.7182965040206909,0.25368220955133436,0.529816073179245,0.23952720165252686,,36.097024
312,5.980373233384552,10,0.67802192568779,0.2651331156492233,0.5282281398773193,0.23047642558813095,,36.097024
313,5.599588575733856,10,0.696617865562439,0.21843699216842652,0.5266450107097626,0.2625208705663681,,36.097024
314,5.431613908797631,10,0.7015852689743042,0.2197687655687332,0.5250665962696075,0.2805485114455223,,36.097024
315,5.865478435372821,10,0.7027870655059815,0.15156167596578599,0.5234930217266083,0.328204408288002,,36.097024
316,6.02313766388601,10,0.6704588294029236,0.2102018564939499,0.5219241559505463,0.290446312725544,,36.097024
317,5.538316975679113,10,0.6942783951759338,0.16157420203089715,0.5203601598739624,0.33518311083316804,,36.097024
318,5.579227020620829,10,0.728182315826416,0.1366325296461582,0.5188008308410644,0.3252647340297699,,36.097024
319,5.59163071193718,10,0.7089435994625092,0.1565296620130539,0.5172459423542023,0.34506372809410096,,36.097024
320,5.591153900431185,10,0.674676388502121,0.1490103706717491,0.5156959474086762,0.32397644519805907,5.7805783239516675,36.097024
321,5.499282011192664,10,0.6938920080661773,0.09960541957989336,0.5141505599021912,0.39584906697273253,,36.097024
322,5.618794897976972,10,0.6262631893157959,0.1368725247681141,0.5126099407672882,0.3395084947347641,,36.097024
323,5.810495822283684,10,0.6774888813495636,0.09418740682303905,0.5110737681388855,0.3879041522741318,,36.097024
324,5.553019923976062,10,0.674988466501236,0.06107177268713713,0.5095423400402069,0.4090075701475143,,36.097024
325,5.464198524938871,10,0.6264519661664962,0.061037457175552846,0.5080155074596405,0.41958178877830504,,36.097024
326,5.800354156339891,10,0.6480635643005371,0.03905662391334772,0.5064931035041809,0.42570621073246,,36.097024
327,5.813510020072386,10,0.6421162903308868,0.04692617449909449,0.5049751996994019,0.42657131850719454,,36.097024
328,5.862526914975351,10,0.6670040130615235,0.026984763145446778,0.5034619688987731,0.43864393830299375,,36.097024
329,5.855817805558577,10,0.6592183649539948,-0.011632652953267097,0.5019533932209015,0.502217349410057,,36.097024
330,5.615569977960146,10,0.6610378086566925,0.0069822131656110285,0.5004495352506637,0.4653235375881195,,36.097024
331,5.719785197558967,10,0.6286209464073181,-0.013022468332201243,0.4989500164985657,0.46559053659439087,,36.097024
332,5.7484229114437015,10,0.6453886091709137,-0.021984998229891063,0.4974547833204269,0.49352373480796813,,36.097024
333,5.622780346703501,10,0.6529431283473969,-0.00964677957817912,0.49596420526504514,0.48540656864643095,,36.097024
334,5.449947211493888,10,0.6321660578250885,-0.024632670730352402,0.4944783091545105,0.488012421131134,,36.097024
335,5.963305961657298,10,0.6328767955303192,-0.049190005846321584,0.4929966300725937,0.5196294814348221,,36.097024
336,6.010134211340434,10,0.6284156978130341,-0.08201747667044401,0.49151942431926726,0.533383572101593,,36.097024
337,5.728161129284606,10,0.590216189622879,-0.06629515951499343,0.4900464087724686,0.5317162573337555,,36.097024
338,5.363335968440655,10,0.6341871201992035,-0.13074591793119908,0.4885779857635498,0.5704891562461853,,36.097024
339,5.664273403042514,10,0.6237545490264893,-0.09391249977052211,0.48711380660533904,0.5645244419574738,,36.097024
340,5.660793963929945,10,0.6030064523220062,-0.13899781480431556,0.4856543093919754,0.5964304387569428,5.4920309998852055,36.097024
341,5.487450461180297,10,0.6069994866847992,-0.15494416281580925,0.48419906198978424,0.5904455304145813,,36.097024
342,5.661292138370119,10,0.6343964636325836,-0.1162455927580595,0.4827479302883148,0.5691045880317688,,36.097024
343,5.908110122430237,10,0.6072169810533523,-0.18467780873179435,0.48130129277706146,0.6320223689079285,,36.097024
344,5.913907036103244,10,0.61568204164505,-0.1691729784011841,0.4798589676618576,0.6015830397605896,,36.097024
345,5.546728484417286,10,0.5959306716918945,-0.18796832710504532,0.47842076420783997,0.6344192028045654,,36.097024
346,5.889934355240233,10,0.5979881703853607,-0.22496932446956636,0.4769870758056641,0.6792896330356598,,36.097024
347,5.734722790872388,10,0.5783936232328415,-0.2302721306681633,0.4755576640367508,0.6556365609169006,,36.097024
348,5.707433464540338,10,0.5952004671096802,-0.1864195317029953,0.4741325557231903,0.644653606414795,,36.097024
349,5.544894566218509,10,0.5810723006725311,-0.2193702906370163,0.47271208465099335,0.6649432063102723,,36.097024
350,5.509356584845,10,0.614762955904007,-0.24006667733192444,0.47129579484462736,0.6989242911338807,,36.097024
351,5.513521426725033,10,0.5612940400838852,-0.22596637457609176,0.4698838829994202,0.6712120711803437,,36.097024
352,5.442523062852669,10,0.5835246682167053,-0.2880887269973755,0.4684761345386505,0.7247360050678253,,36.097024
353,6.150827095259584,10,0.5830898761749268,-0.2907710388302803,0.46707246005535125,0.7253437221050263,,36.097024
354,5.941570231381005,10,0.6021089255809784,-0.3211493223905563,0.46567279994487765,0.7345358669757843,,36.097024
355,5.714714151020899,10,0.5641900807619095,-0.31015496253967284,0.46427714824676514,0.738400685787201,,36.097024
356,5.987394716155866,10,0.5477248132228851,-0.3036341890692711,0.462885656952858,0.7308009624481201,,36.097024
357,5.69267292744761,10,0.5400082558393479,-0.3370628833770752,0.46149851083755494,0.762844341993332,,36.097024
358,5.956584123573866,10,0.5774382293224335,-0.34854620397090913,0.460115584731102,0.776758325099945,,36.097024
359,5.654945400448731,10,0.567198759317398,-0.35640037059783936,0.45873684585094454,0.783538031578064,,36.097024
360,5.756088418134675,10,0.5640397548675538,-0.36854163706302645,0.4573622405529022,0.7919097542762756,5.716412747586976,36.097024
361,5.690832213773721,10,0.5414873868227005,-0.3641272813081741,0.455991730093956,0.7909707069396973,,36.097024
362,5.549004252049366,10,0.529947555065155,-0.3418891966342926,0.45462560951709746,0.7828755438327789,,36.097024
363,5.595844760428346,10,0.5549290120601654,-0.38631394803524016,0.4532636046409607,0.8180549025535584,,36.097024
364,5.612840277972886,10,0.5310874611139298,-0.3879539132118225,0.4519057273864746,0.8174033880233764,,36.097024
365,5.9135265880586285,10,0.5161316633224488,-0.38918285369873046,0.4505519926548004,0.8262515246868134,,36.097024
366,5.655172845642969,10,0.5181284666061401,-0.4333770006895065,0.44920234084129335,0.8526598930358886,,36.097024
367,5.813374075978728,10,0.5317598819732666,-0.42816783487796783,0.4478565245866776,0.8363343596458435,,36.097024
368,5.60880456627868,10,0.5105715155601501,-0.4606105536222458,0.4465143620967865,0.8653073310852051,,36.097024
369,5.719229115809273,10,0.4911637991666794,-0.44084458947181704,0.44517614245414733,0.865173214673996,,36.097024
370,5.70576508514829,10,0.5227404862642289,-0.43705278933048247,0.44384226500988005,0.8464926242828369,,36.097024
371,5.71091273807371,10,0.48998584747314455,-0.48531687557697295,0.44251229166984557,0.8948705077171326,,36.097024
372,5.855968777585864,10,0.5038294106721878,-0.48606106638908386,0.44118631184101104,0.8927823603153229,,36.097024
373,5.592517973359216,10,0.4897680371999741,-0.511795175075531,0.4398642033338547,0.9183302760124207,,36.097024
374,5.788478778458986,10,0.5139630556106567,-0.5104701310396195,0.43854615092277527,0.9092752695083618,,36.097024
375,5.678503024210995,10,0.5113293915987015,-0.5172421962022782,0.4372319996356964,0.9234641075134278,,36.097024
376,5.590232934004735,10,0.5036229938268661,-0.527961814403534,0.435921785235405,0.9374440491199494,,36.097024
377,5.932981091681791,10,0.5021090269088745,-0.5270863831043243,0.4346156567335129,0.934802383184433,,36.097024
378,5.576952562671878,10,0.4614701420068741,-0.5208144634962082,0.4333135336637497,0.9171768009662629,,36.097024
379,5.963457974519557,10,0.5024958342313767,-0.5307478129863739,0.4320151686668396,0.951604425907135,,36.097024
380,5.610083515937856,10,0.49097256660461425,-0.5790718495845795,0.43072082102298737,0.9505254328250885,5.764744598611289,36.097024
381,5.492947761646496,10,0.47101553082466124,-0.5518775433301926,0.42942988872528076,0.9473009467124939,,36.097024
382,5.319098313181772,10,0.4477772891521454,-0.5544849276542664,0.4281429946422577,0.9538036823272705,,36.097024
383,5.997025633398821,10,0.4802840411663055,-0.5828019082546234,0.42686002254486083,0.9844684541225434,,36.097024
384,5.707382814228733,10,0.4911242663860321,-0.5422947615385055,0.425581157207489,0.9531173646450043,,36.097024
385,6.020400393186585,10,0.43865799307823183,-0.5953947484493256,0.42430623769760134,0.9778190851211548,,36.097024
386,5.7831596866454715,10,0.4868840605020523,-0.5787892580032349,0.42303494811058046,0.9827751159667969,,36.097024
387,5.662224529947946,10,0.4627365618944168,-0.5892331421375274,0.421767595410347,0.9908042907714844,,36.097024
388,5.587353747206833,10,0.45705770552158353,-0.609298688173294,0.4205041199922562,1.0040848851203918,,36.097024
389,5.777521828999379,10,0.44658082723617554,-0.6170653998851776,0.4192443013191223,0.9984890937805175,,36.097024
390,5.562578578757974,10,0.43258562684059143,-0.614094203710556,0.4179880440235138,1.0121801018714904,,36.097024
391,5.910371694066269,10,0.46797358989715576,-0.6247360825538635,0.41673584282398224,1.0253913640975951,,36.097024
392,5.838206806801627,10,0.44595620036125183,-0.6508278906345367,0.41548752784729004,1.0362182974815368,,36.097024
393,5.778371127022351,10,0.4555751770734787,-0.6564735233783722,0.41424276530742643,1.0483857274055481,,36.097024
394,5.69731747663319,10,0.4279001712799072,-0.674937081336975,0.41300167739391325,1.0532331585884094,,36.097024
395,5.680443430120883,10,0.41182875335216523,-0.6587076485157013,0.4117642641067505,1.0605782628059388,,36.097024
396,5.631262825930708,10,0.4360503315925598,-0.6691099226474762,0.41053076684474943,1.051038146018982,,36.097024
397,5.482489255202657,10,0.4182890564203262,-0.663375735282898,0.40930089056491853,1.0626685738563537,,36.097024
398,5.623614263925913,10,0.40737116932868955,-0.6751469254493714,0.4080749213695526,1.0695327043533325,,36.097024
399,5.471374763055863,10,0.4297551244497299,-0.6760423958301545,0.40685266852378843,1.0609612584114074,,36.097024
400,5.918470423015379,10,0.4418318659067154,-0.705690449476242,0.40563406348228453,1.1003359794616698,5.682649753223374,36.097024
401,5.65058647667885,10,0.4037656098604202,-0.7007598996162414,0.40441906452178955,1.0885280132293702,,36.097024
402,5.729467353321814,10,0.43218551874160765,-0.6966835379600524,0.40320770144462587,1.0817144393920899,,36.097024
403,5.925680828253832,10,0.42064406871795657,-0.733532989025116,0.4019999146461487,1.108725368976593,,36.097024
404,5.509783225633899,10,0.3848977506160736,-0.7378251731395722,0.4007956087589264,1.1077003955841065,,36.097024
405,5.9860535001635515,10,0.4240025669336319,-0.7620933175086975,0.39959476590156556,1.1339309215545654,,36.097024
406,5.701164566834218,10,0.41259225010871886,-0.7353354811668396,0.3983974725008011,1.1157223224639892,,36.097024
407,5.593950746442376,10,0.39019755721092225,-0.7473249793052673,0.3972039997577667,1.1350745916366578,,36.097024
408,5.733225546702821,10,0.3938029885292053,-0.7498357713222503,0.3960142433643341,1.118135678768158,,36.097024
409,5.738597738683137,10,0.376911860704422,-0.7688148498535157,0.3948278516530991,1.1340219974517822,,36.097024
410,5.799977980208147,10,0.4035767436027527,-0.7570821702480316,0.3936449557542801,1.1340524435043335,,36.097024
411,5.545017848090139,10,0.39159623980522157,-0.7746409177780151,0.3924657881259918,1.146079182624817,,36.097024
412,5.747609426205254,10,0.4073967576026917,-0.7867847621440888,0.39129014909267423,1.161411666870117,,36.097024
413,5.583608004496776,10,0.40108534395694734,-0.807145482301712,0.3901181101799011,1.1691352605819703,,36.097024
414,5.814935045365445,10,0.3884852260351181,-0.7752195000648499,0.3889494925737381,1.1446423172950744,,36.097024
415,5.548368602285422,10,0.39117600321769713,-0.8326186776161194,0.3877841353416443,1.1966027855873107,,36.097024
416,5.796086002628992,10,0.3748344719409943,-0.8045483291149139,0.38662235140800477,1.1594386577606202,,36.097024
417,5.831517847622564,10,0.3956724345684052,-0.829067713022232,0.38546386659145354,1.175787341594696,,36.097024
418,5.68965453495243,10,0.3627906501293182,-0.8115732431411743,0.3843088895082474,1.1762881875038147,,36.097024
419,5.6128354684479,10,0.3751938998699188,-0.8055086433887482,0.38315750658512115,1.1713011145591736,,36.097024
420,6.015230359202604,10,0.38542943000793456,-0.8546475052833558,0.3820096492767334,1.209961223602295,5.698273768390225,36.097024
421,5.99160823629852,10,0.34580731987953184,-0.8402666330337525,0.3808652311563492,1.2054624795913695,,36.097024
422,5.679334258126836,10,0.3814430356025696,-0.853156042098999,0.379724258184433,1.2137050032615662,,36.097024
423,5.922182905482775,10,0.3805510103702545,-0.868548983335495,0.37858687043190004,1.2419320106506349,,36.097024
424,5.7377842713461815,10,0.3559927225112915,-0.8649950623512268,0.3774529457092285,1.209887933731079,,36.097024
425,5.988873898600554,10,0.3659254789352417,-0.8851334989070893,0.37632218599319456,1.2403079271316528,,36.097024
426,5.709459113844998,10,0.3569252848625183,-0.898363447189331,0.37519474923610685,1.2368037581443787,,36.097024
427,5.751396756457636,10,0.36329615116119385,-0.9080673396587372,0.37407044768333436,1.2543635725975038,,36.097024
428,5.651402153149023,10,0.34043247401714327,-0.896841037273407,0.372949543595314,1.238254964351654,,36.097024
429,5.4410951991671155,10,0.3172243505716324,-0.8990453720092774,0.371832063794136,1.2422091722488404,,36.097024
430,5.630605375697005,10,0.3445824205875397,-0.8811124801635742,0.3707181721925735,1.250987672805786,,36.097024
431,5.571387835197534,10,0.34794277548789976,-0.9122426688671113,0.36960776448249816,1.2518107414245605,,36.097024
432,5.7000231126344785,10,0.36580343544483185,-0.9338907241821289,0.36850058734416963,1.2931445837020874,,36.097024
433,5.594664235679021,10,0.33237612843513487,-0.9321216523647309,0.3673968255519867,1.2729379773139953,,36.097024
434,5.5520003467024415,10,0.35420407354831696,-0.9451794028282166,0.36629619002342223,1.287561309337616,,36.097024
435,5.51608552360013,10,0.33814155757427217,-0.9251890122890473,0.3651987612247467,1.2746632933616637,,36.097024
436,5.531738733334102,10,0.322125506401062,-0.9736045837402344,0.3641046732664108,1.306652557849884,,36.097024
437,5.708620861415409,10,0.32925699055194857,-0.9402281880378723,0.36301381289958956,1.2735981464385986,,36.097024
438,5.699661269435742,10,0.34643401503562926,-0.9699169576168061,0.36192622482776643,1.3068380117416383,,36.097024
439,5.81669212476428,10,0.3378410816192627,-0.9560548603534699,0.3608420193195343,1.3096977472305298,,36.097024
440,5.732600909835434,10,0.3294643074274063,-0.9731899440288544,0.3597612649202347,1.3109965562820434,5.693762777583889,36.097024
441,5.885654631953617,10,0.3319458246231079,-0.9708839774131774,0.3586834728717804,1.3088711023330688,,36.097024
442,5.406223891704901,10,0.34744196236133573,-0.9866355836391449,0.3576088696718216,1.3130598425865174,,36.097024
443,5.79114810414892,10,0.31965228021144865,-1.006543481349945,0.3565374702215195,1.3401652693748474,,36.097024
444,5.519803060974037,10,0.31460327208042144,-1.0126283824443818,0.355469274520874,1.34075266122818,,36.097024
445,5.73300981410508,10,0.30798733830451963,-0.9941869258880616,0.35440422892570494,1.3170244216918945,,36.097024
446,5.7974386389107755,10,0.34469310343265536,-1.02786705493927,0.3533423960208893,1.3537928700447082,,36.097024
447,5.76022423978128,10,0.32071574330329894,-1.0154029369354247,0.35228371322155,1.3527587413787843,,36.097024
448,5.822927700185865,10,0.3066020667552948,-1.016421115398407,0.35122833847999574,1.350323784351349,,36.097024
449,5.518683016745935,10,0.32796514630317686,-1.0440715312957765,0.35017617642879484,1.3738144636154175,,36.097024
450,5.807924726259895,10,0.3018939971923828,-1.064579999446869,0.3491271436214447,1.375139880180359,,36.097024
451,5.496359594839895,10,0.3031957671046257,-1.0664160609245301,0.3480809271335602,1.3912554144859315,,36.097024
452,5.522815894690768,10,0.29768945574760436,-1.0432992041110993,0.34703793823719026,1.3524699211120605,,36.097024
453,5.5440386021554255,10,0.30956871807575226,-1.0626945555210114,0.34599817395210264,1.3886123776435852,,36.097024
454,5.6209175826296525,10,0.30825947523117064,-1.0699946403503418,0.3449615269899368,1.3903932929039002,,36.097024
455,5.484439190359777,10,0.30395073294639585,-1.0223408341407776,0.34392801225185393,1.3486413359642029,,36.097024
456,5.339598323166975,10,0.3031271666288376,-1.0836799561977386,0.3428976058959961,1.3963552951812743,,36.097024
457,5.6809754828694965,10,0.28707884550094603,-1.0899662375450134,0.34187029004096986,1.403742778301239,,36.097024
458,5.984119620530578,10,0.2969363421201706,-1.1004506945610046,0.34084598422050477,1.409221386909485,,36.097024
459,5.628806251532867,10,0.27829806357622144,-1.0734359860420226,0.3398246973752975,1.3919131398200988,,36.097024
460,5.5336017476149815,10,0.29466972649097445,-1.1002608060836792,0.3388065814971924,1.4118368864059447,5.736826942112107,36.097024
461,5.796427275956013,10,0.2944925010204315,-1.090688407421112,0.3377914994955063,1.4054258108139037,,36.097024
462,5.838089485548451,10,0.2722874447703362,-1.0921929359436036,0.33677950501441956,1.4089407444000244,,36.097024
463,5.797884588135787,10,0.2714377328753471,-1.0869332671165466,0.3357705146074295,1.3985578775405885,,36.097024
464,5.505722413101404,10,0.2824878036975861,-1.1247884392738343,0.33476457595825193,1.4393465518951416,,36.097024
465,5.7567057424104995,10,0.2850066959857941,-1.1321519494056702,0.33376161456108094,1.4402265906333924,,36.097024
466,5.781047649890614,10,0.26456422358751297,-1.0782042026519776,0.33276174068450926,1.397552752494812,,36.097024
467,6.002128419747023,10,0.27144649624824524,-1.1306514263153076,0.33176499605178833,1.4371246695518494,,36.097024
468,5.6536607564550385,10,0.29423315078020096,-1.161901342868805,0.3307710140943527,1.4654942512512208,,36.097024
469,5.960234044020487,10,0.28235276937484743,-1.1435411334037782,0.3297799974679947,1.4529918789863587,,36.097024
470,5.899781462139464,10,0.27939883172512053,-1.1108897089958192,0.32879204452037813,1.4157694101333618,,36.097024
471,5.913846597966517,10,0.28855827301740644,-1.1532801389694214,0.3278070330619812,1.4563698649406434,,36.097024
472,5.510260218005514,10,0.2681004792451859,-1.1428253054618835,0.32682494521141053,1.4583936929702759,,36.097024
473,5.440028499855002,10,0.27558988332748413,-1.163961911201477,0.3258459448814392,1.4751423001289368,,36.097024
474,5.810566969610242,10,0.2668474495410919,-1.1652429580688477,0.3248700797557831,1.475070059299469,,36.097024
475,5.882347452316278,10,0.2711529225111008,-1.1512660741806031,0.3238971620798111,1.4666881561279297,,36.097024
476,5.788269707526516,10,0.2621708050370216,-1.1665147423744202,0.3229271560907364,1.4693304419517517,,36.097024
477,5.6601380012073905,10,0.23695024400949477,-1.1860530972480774,0.3219598591327667,1.4796764731407166,,36.097024
478,5.673289058073347,10,0.2768536418676376,-1.1806256175041199,0.3209953099489212,1.486778724193573,,36.097024
479,5.751771136746795,10,0.27165083438158033,-1.2221896171569824,0.3200336962938309,1.512196135520935,,36.097024
480,5.362415282179716,10,0.25183258950710297,-1.1931907653808593,0.31907487511634824,1.4866629242897034,5.635892868490066,36.097024
481,5.753702545867427,10,0.25019262433052064,-1.2149896621704102,0.3181189298629761,1.5232157707214355,,36.097024
482,5.8254433337684,10,0.2592084616422653,-1.205683207511902,0.3171661078929901,1.506087839603424,,36.097024
483,5.727302472095887,10,0.25221195071935654,-1.2022446036338805,0.3162160307168961,1.497756588459015,,36.097024
484,5.551884405244437,10,0.25277422219514845,-1.20324045419693,0.31526872217655183,1.4951592683792114,,36.097024
485,5.553189637852365,10,0.24340543001890183,-1.22568336725235,0.3143242120742798,1.5150393843650818,,36.097024
486,5.77895747494429,10,0.2707196772098541,-1.2221441268920898,0.31338249146938324,1.5193045377731322,,36.097024
487,6.028529896646239,10,0.246021831035614,-1.221224594116211,0.3124436169862747,1.5117215275764466,,36.097024
488,5.961193104993766,10,0.25327691733837127,-1.2470066666603088,0.3115075796842575,1.546045196056366,,36.097024
489,5.798419096434168,10,0.257188618183136,-1.2595610618591309,0.31057446300983427,1.539294457435608,,36.097024
490,5.7530030312617715,10,0.2481696128845215,-1.2674866676330567,0.3096439838409424,1.5590325236320495,,36.097024
491,5.939859695590377,10,0.25156826674938204,-1.2443281412124634,0.30871628522872924,1.5271519660949706,,36.097024
492,5.9919403202049875,10,0.2458013653755188,-1.2837342381477357,0.30779137313365934,1.5718504428863525,,36.097024
493,5.666730902994472,10,0.23321290612220763,-1.254726803302765,0.30686926543712617,1.533730947971344,,36.097024
494,5.6138793913541205,10,0.22942722886800765,-1.2706396579742432,0.30594988763332365,1.5539926171302796,,36.097024
495,5.816741423279238,10,0.23942057639360428,-1.2518367052078248,0.30503329932689666,1.5467639446258545,,36.097024
496,5.995866686548306,10,0.23446032255887986,-1.2701806426048279,0.30411955416202546,1.5450898170471192,,36.097024
497,5.700140738192381,10,0.23237005174160003,-1.2773359656333922,0.3032083660364151,1.5573856592178346,,36.097024
498,5.839104065371028,10,0.23528185337781907,-1.2649678111076355,0.3022999823093414,1.5523792028427124,,36.097024
499,5.68737679460562,10,0.2303109273314476,-1.2950464248657227,0.3013944149017334,1.5712585210800172,,36.097024
500,5.672361064770641,10,0.23153749704360962,-1.2733129143714905,0.30049154460430144,1.5625019192695617,5.69173119550155,36.097024
